ppm,intensity
-86.802338,0.00000004
-86.814007,0.00000004
-86.825675,0.00000004
-86.837344,0.00000004
-86.849012,0.00000004
-86.860681,0.00000004
-86.872350,0.00000004
-86.884018,0.00000004
-86.895687,0.00000004
-86.907356,0.00000004
-86.919024,0.00000004
-86.930693,0.00000004
-86.942361,0.00000004
-86.954030,0.00000004
-86.965699,0.00000004
-86.977367,0.00000004
-86.989036,0.00000004
-87.000704,0.00000004
-87.012373,0.00000004
-87.024042,0.00000004
-87.035710,0.00000004
-87.047379,0.00000004
-87.059047,0.00000004
-87.070716,0.00000004
-87.082385,0.00000004
-87.094053,0.00000004
-87.105722,0.00000004
-87.117391,0.00000004
-87.129059,0.00000004
-87.140728,0.00000004
-87.152396,0.00000004
-87.164065,0.00000004
-87.175734,0.00000004
-87.187402,0.00000004
-87.199071,0.00000004
-87.210739,0.00000004
-87.222408,0.00000004
-87.234077,0.00000004
-87.245745,0.00000004
-87.257414,0.00000004
-87.269082,0.00000004
-87.280751,0.00000004
-87.292420,0.00000004
-87.304088,0.00000004
-87.315757,0.00000004
-87.327426,0.00000004
-87.339094,0.00000004
-87.350763,0.00000004
-87.362431,0.00000004
-87.374100,0.00000004
